BUENOS_AIRES,BEBIDAS SIN ALCOHOL,GASEOSA LIMA LIMÓN ,CUNNINGTON ,"1,5 LT ",7790639001662,"$ 14,89"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,GASEOSA LIMA LIMÓN ,CUNNINGTON ,"2,25 LT ",7790639001365,"$ 17,94"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,GASEOSA LIMA LIMÓN ,MOCORETÁ ,"2,25 LTS ",7790036004600,"$ 15,01"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,GASEOSA NARANJA ,MIRINDA ,"1,5 LT ",7791813421153,"$ 18,22"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,GASEOSA NARANJA ,MOCORETÁ ,"2,25 LTS ",7790036004587,"$ 15,01"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,GASEOSA POMELO ,MOCORETÁ ,"2,25 LTS ",7790036004494,"$ 15,01"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGO CONCENTRADO NARANJA ,CARIOCA ,"1,5 LT ",7790895064289,"$ 11,95"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGO CONCENTRADO NARANJA ,MOCORETÁ ,"1,5 LT ",7790036115122,"$ 10,35"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGO LIQUIDO NARANJA ,BC ,1 LTS ,7793360106033,"$ 22,28"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGO LISTO NARANJA ,BAGGIO FRESH ,200 ML ,7790036002620,"$ 5,18"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGOS EN POLVO ANANA ,VERAO ,10 GR ,7622300861131,"$ 2,43"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGOS EN POLVO MANZANA ,VERAO ,10 GR ,7622300861070,"$ 2,43"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGOS EN POLVO MANZANA ROJA ,BC ,"8,5 GR ",7790580984717,"$ 2,79"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGOS EN POLVO NARANJA ,VERAO ,10 GR ,7622300861049,"$ 2,43"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGOS EN POLVO NARANJA - DURAZNO ,ARCOR ,20 GR ,7790580105839,"$ 2,23"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGOS EN POLVO NARANJA DURAZNO ,VERAO ,10 GR ,7622300861100,"$ 2,43"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,JUGOS EN POLVO PERA ,BC ,"7,8 GR ",7790580984519,"$ 2,79"
BUENOS_AIRES,BEBIDAS SIN ALCOHOL,SODA MINERALIZADA ,KIN ,2 LT ,7790895000898,"$ 11,90"
BUENOS_AIRES,CARNES Y PROCESADOS,CORTES TRADICIONALES DE CARNE VACUNA ESPINAZO ,SUPERMERCADO ,1 KG ,10008,"$ 25,77"
BUENOS_AIRES,CARNES Y PROCESADOS,CORTES TRADICIONALES DE CARNE VACUNA PALETA ,SUPERMERCADO ,1 KG ,10009,"$ 103,40"
BUENOS_AIRES,CARNES Y PROCESADOS,CORTES TRADICIONALES DE CARNE VACUNA PICADA COMÚN ,SUPERMERCADO ,1 KG ,10007,"$ 48,54"
BUENOS_AIRES,CARNES Y PROCESADOS,CORTES TRADICIONALES DE CARNE VACUNA ROAST BEEF,SUPERMERCADO ,1 KG ,10011,"$ 90,98"
BUENOS_AIRES,CARNES Y PROCESADOS, CORTES TRADICIONALES DE CARNE VACUNA TAPA DE ASADO,SUPERMERCADO ,1 KG ,10010,"$ 92,01"
BUENOS_AIRES,FIAMBRERÍA,SALCHICHAS  TIPO VIENA CON PIEL ,SWIFT ,6 UN ,7790360000132,"$ 15,72"
BUENOS_AIRES,FIAMBRERÍA,SALCHICHAS  TIPO VIENA CON PIEL ,PATYVIENA SCOOBY DOO ,6 UN ,7790670045625,"$ 15,99"
BUENOS_AIRES,FRUTAS Y VERDURAS,CEBOLLA ,SUPERMERCADO ,1 KG ,10002,"$ 14,39"
BUENOS_AIRES,FRUTAS Y VERDURAS,LECHUGA ,SUPERMERCADO ,1 KG ,10004,"$ 20,69"
BUENOS_AIRES,FRUTAS Y VERDURAS,MANZANA  COMERCIAL ,SUPERMERCADO ,1 KG ,10005,"$ 22,77"
BUENOS_AIRES,FRUTAS Y VERDURAS,PAPA ,SUPERMERCADO ,1 KG ,10003,"$ 10,25"
